dominio,categoria,entita,prompt,ha_doppio_spazio,spazio_prima_punteggiatura,ha_spazio_iniziale,parentesi_round_sbilanciate,parentesi_quadre_sbilanciate,virgolette_sbilanciate
profession,corporate_titles,Chief_Visibility_Officer,A chief visibility officer  or director of ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,industrial_occupations,Auto_mechanic,An auto mechanic  is a mechanic ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,industrial_occupations,Miller,"This is known as a ""miller's ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,industrial_occupations,Miller,"Sayings such as ""worth a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
profession,railway_industry_occupations,Gandy_dancer,Though all gandy dancers sang  railroad ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profession,railway_industry_occupations,Bridge_tender,A bridge tender  operates and maintains ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,left-wing,New_Left,"""Among Hall's New Left works were the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,left-wing,New_Left,"Instead they called for a ""new left ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,left-wing,New_Left,"""The New Left opposed what it saw ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,left-wing,New_Left,"(2004) ""New Left, not new liberal: 1960s ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,left-wing,New_Left,"""Letter to the New ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,left-wing,Regressive_left,"Rubin describes the regressive left as ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,left-wing,Left_Bloc,The Left Blocʃˈkeɾdɐ]) is a left-wing political ,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
political,left-wing,American_Left,"A Short History of American Left Movements"",Part ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,right-wing,Christian_right,"Other ""Christian right organizations supported the teaching ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,right-wing,Christian_right,"""Faith and Election: The Christian right in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,right-wing,Christian_right,"Green, John C. ""The Christian Right and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,right-wing,Christian_right,"Shields, Jon A., ""Framing the Christian Right: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,right-wing,New_Right,"(1992) ""The new right in Germany: The ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,right-wing,Congress_of_the_New_Right,"""The Congress of the New Right is the latest anti-establishment ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Communism,"Communism may be interpreted as ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Communism,"""The Long-Term Effects of Communism in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Communism,(The Cambridge History of Communism ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,communism,Religious_communism,"Larry Arnhart described ""religious communism in the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""The Birth of Council ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""Council ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""On Council ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""The Frankfurt School and Council ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""From Left Radicalism to Council Communism: Anton ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""Anarchism and Council Communism: On the Russian ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Council_communism,"""After council communism: the post-war rediscovery of ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,communism,Anarchist_communism,"""An important difference between anarchist communism and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism,"Other currents inspired Christian socialism ""often ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Libertarian_socialism,"According to Hahnel, ""libertarian socialism was as ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Authoritarian_socialism,"""Immanent Critique and Authoritarian ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Authoritarian_socialism,"""Strategies of structural reform of authoritarian socialism: ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Real_socialism,"""What is real ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_one_country,Socialism in one country (Russian: социали́зм в отде́льно взя́той ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,socialism,Socialism_in_one_country,"""Socialism in One Country, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_one_country,"""Socialism in one ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_one_country,"""Socialism in one country: a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_one_country,"""Lenin's Conception of Socialism in One Country, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Prussian_socialism,"Landa describes Spengler's ""Prussian Socialism"" as ""working ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Democratic_socialism,"""Democratic socialism, explained by a democratic ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Democratic_socialism,"""What is Democratic ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Democratic_socialism,"""Democratic Socialism in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_One_Country,Socialism in one country (Russian: социали́зм в отде́льно взя́той ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,socialism,Socialism_in_One_Country,"""Socialism in One Country, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_One_Country,"""Socialism in one ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_One_Country,"""Socialism in one country: a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_One_Country,"""Lenin's Conception of Socialism in One Country, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Burmese_Way_to_Socialism,"""THE BURMESE WAY TO ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Melanesian_socialism,"""The Myth of Melanesian ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,socialism,Socialism_in_New_Zealand,"""Marxian Socialism in New ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Social_democracy,Many democratic socialists use social democracy  ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,democracy,Social_democracy,"""Social democracy in the unfinished global ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Direct_democracy,"(See ""Direct democracy in Switzerland"" ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Direct_democracy,)Modern Direct Democracy also occurs within the ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Liberal_democracy,"""Liberal democracy has also been attacked by ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Liberal_democracy,"He suggests that liberal democracy ""is neither ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Participatory_democracy,"""Another proposed advantage participatory democracy over other ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Christian_democracy,"Christian Democracy fosters an ""ecumenical unity achieved ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Belarusian_Christian_Democracy,The Belarusian Christian Democracy  is a Christian-democratic ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,democracy,Radical_democracy,"Radical democracy can be defined as ""a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Radical_democracy,Radical Democracy Party –  was an ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,democracy,Athenian_democracy,Athenian democracy  developed around the sixth ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,democracy,Authoritarian_democracy,"Authoritarian democracy has also been called ""organic ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Defensive_democracy,defensive democracy to prevent illegal parties) and ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Deliberative_democracy,Deliberative democracy or discursive democracy  is ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,democracy,Inclusive_Democracy,""", The International Journal of Inclusive Democracy, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Inclusive_Democracy,""", The International Journal of Inclusive Democracy, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Inclusive_Democracy,"1; and ""The Autonomy and Inclusive Democracy ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Jeffersonian_democracy,"""Some Economic Origins of Jeffersonian ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Jeffersonian_democracy,"""Jeffersonian democracy and the origins of political ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Media_democracy,"""Media democracy is grounded in creating a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Pluralist_democracy,"577–587, University of Utah)
""A Pluralist Democracy"", article ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Sovereign_democracy,"Sovereign democracy (Russian: суверенная демократия, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Sovereign_democracy,"""Whilst talking about sovereign democracy in 2006, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Inclusive_democracy,""", The International Journal of Inclusive Democracy, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Inclusive_democracy,""", The International Journal of Inclusive Democracy, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,Inclusive_democracy,"1; and ""The Autonomy and Inclusive Democracy ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,democracy,National_League_for_Democracy,"The National League for Democracy (Burmese: အမျိုးသား ဒီမိုကရေစီ အဖွဲ့ချုပ်, ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,democracy,Movement_for_Social_Democracy,"The Movement for Social Democracy, Kinima Sosialdimokraton) is a ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,liberalism,Economic_liberalism,Economic liberalism  follows the same philosophical ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,liberalism,Liberalism_in_Germany,"Liberalism in Germany
Mork, Gordon R. ""Bismarck and the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,liberalism,Religious_liberalism,"""Religious ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,populism,Populism,""".Although academic definitions of populism have ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,populism,Populism,"""Populism is, according to Mudde and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,populism,Populism,"Mudde noted that populism is ""moralistic ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,populism,Populism,"Populism typically entails ""celebrating them as ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,populism,Populism,"Inclusionary populism tends to define ""the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,populism,Populism,"""Populism can serve as a democratic ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,conservatism,Civic_conservatism,"""Civic conservatism, like free market economics, proceeds ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Nationalism,"More abstractly, nationalism is ""power-hunger tempered ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Nationalism,"Albert Einstein stated that ""Nationalism is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Nationalism,"""The Nationalism ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Nationalism,Nationalism : selected ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
political,nationalism,Musical_nationalism,"""Edward MacDowell: Musical Nationalism and an American ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Musical_nationalism,"""Musical Nationalism in Ireland in the Twentieth ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Musical_nationalism,"""Moniuszko and Musical ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Musical_nationalism,"""Race, Class, and Musical Nationalism in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Radical_nationalism,"This intellectual synthesis of ""radical nationalism and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,African_nationalism,"""African Nationalism: Concept or ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,African_nationalism,"""Women and African ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Ethiopian_nationalism,Ethiopian nationalism (Amharic: ኢትዮጵያዊነት Ītyop'iyawīnet; ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,nationalism,Arab_nationalism,"""Arab ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Arab_nationalism,"""Arab ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Arab_nationalism,"""The Rise of Arab Nationalism in the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Azerbaijani_nationalism,"""A key advocate of Azerbaijani nationalism is ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Khmer_nationalism,Khmer nationalism or  Cambodian nationalism is ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,nationalism,Chinese_nationalism,"""The many facets of Chinese ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Chinese_nationalism,"""Talent, Virtue and Nation: Chinese Nationalism and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Bengali_nationalism,Bengali nationalism is a  form of ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,nationalism,Pakistani_nationalism,"""The Growth of Pakistani Nationalism, 800 AD ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Pakistani_nationalism,"""Foundations of Pakistani Nationalism: The Life and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Tamil_nationalism,Tamil nationalism  is the ideology which ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,nationalism,French_nationalism,"""Monuments and Memory in French ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Italian_nationalism,"Cunsolo, Ronald S. ""Italian nationalism in historical ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Italian_nationalism,"""The Theory and Practice of Italian Nationalism, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Italian_nationalism,"""Enrico Corradini's Italian nationalism: the ‘right wing’ ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Norwegian_romantic_nationalism,Norwegian romantic nationalism  was a movement in ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
political,nationalism,Circassian_nationalism,"""Circassian Nationalism and the ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Resource_nationalism,"""The Return of Resource ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,nationalism,Technological_nationalism,"""Maple Leaves, Beavers and Satellites: Technological Nationalism ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Philosophical_anarchism,"""Philosophical ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Collectivist_anarchism,"As Kropotkin noted, ""[collectivist anarchism] express[es] a ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Religious_anarchism,"(2011), Religious Anarchism: New Perspectives (1st ",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
political,anarchism,Anarchism_in_Argentina,"""The Uniqueness of Anarchism in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Individualist_anarchism_in_the_United_States,"""Individualist anarchism in the United States, England and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Anarchism_in_Japan,"""Anarchism in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Anarchism_in_Japan,"""Anarchism in Japan and ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,anarchism,Anarchism_in_Germany,"""New England Anarchism in ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,capitalism,Capitalism,"Rand defined capitalism as ""a social ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,capitalism,State_capitalism,"The most recent slogan is ""State ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
political,capitalism,State_capitalism,"James on Marx's Capital and State Capitalism""
State ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
