"dominio","categoria","entita","prompt","lunghezza_char","lunghezza_parole","markup_sospetto","ha_non_ascii"
"profession","engineering_branches","Reliability_engineering","The reliability engineering organization must be consistent ",60,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","For small, non-critical systems, reliability engineering may ",61,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Because reliability engineering is critical to early ",53,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Discusses the use of software reliability engineering ",54,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Kececioglu, Dimitri, ""Reliability Engineering Handbook"", Prentice-Hall, Englewood Cliffs, ",90,8,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","Musa, John Software Reliability Engineering: More Reliable ",59,7,FALSE,FALSE
"profession","engineering_branches","Reliability_engineering","O'Connor, Patrick D. T., Practical Reliability ",47,6,FALSE,FALSE
"profession","engineering_branches","Instrumentation_engineering","Instrumentation engineering is loosely defined because the ",59,7,FALSE,FALSE
"profession","engineering_branches","Optomechatronics","In engineering, optomechatronics  is a ",39,5,FALSE,FALSE
"profession","engineering_branches","Optomechatronics","Optomechatronics has applications in areas such as ",51,7,FALSE,FALSE
"profession","engineering_branches","Biomechatronics","Biomechatronics is an applied interdisciplinary science ",56,6,FALSE,FALSE
"profession","engineering_branches","Avionics","Avionics are the electronic systems used ",41,6,FALSE,FALSE
"profession","engineering_branches","Avionics","The term avionics is a portmanteau ",35,6,FALSE,FALSE
"profession","engineering_branches","Avionics","Many modern avionics have their origins ",40,6,FALSE,FALSE
"profession","engineering_branches","Avionics","International standards for avionics equipment are ",51,6,FALSE,FALSE
"profession","engineering_branches","Avionics","Avionics can use satellite navigation systems, ",47,6,FALSE,FALSE
"profession","engineering_branches","Avionics","In‑plane weather avionics are especially popular ",49,6,FALSE,TRUE
"profession","engineering_branches","Avionics","The integrated modular avionics concept proposes ",49,6,FALSE,FALSE
"profession","engineering_branches","Management_engineering","Management Engineering Consultants strive to improve upon existing ",67,8,FALSE,FALSE
"profession","engineering_branches","Management_engineering","Management engineering consultants typically use computer simulation, ",70,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Military engineering is loosely defined as the ",47,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Modern military engineering differs from civil ",47,6,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Military engineering incorporates support to maneuver and ",58,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Military engineering does not encompass the activities ",55,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","""Military engineering is an academic subject taught ",52,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","In its place, the term ""military engineering"" ",46,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","The scale of certain military engineering feats, ",49,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Such military engineering feats would have been ",48,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Military engineering significantly revised the way fortifications ",66,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Other significant military engineering projects of World War II ",64,9,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Modern military engineering still retains the Roman ",52,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","A notable military engineering task was, for ",45,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","Specific military engineering occupations also extend to ",57,7,FALSE,FALSE
"profession","engineering_branches","Military_engineering","The first military engineering organization in the ",51,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","A combat engineer in many armies is ",36,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","The combat engineer's goals involve facilitating movement ",58,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Combat engineers build fighting positions, fortifications, and ",63,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Typical combat engineer missions include construction and ",58,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Typically, a combat engineer is also trained ",45,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","While the officers of a combat engineer ",40,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Also the combat engineers in the Austro-Hungarian ",50,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","In these roles, combat engineers use a ",39,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Combat engineers build and run water distribution ",50,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Combat engineers typically support this role through ",53,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Mechanized combat engineer units also have armored ",51,7,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","Equipment used by combat engineers
Basic combat engineering ",60,8,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","In many countries, combat engineers are members of ",51,8,FALSE,FALSE
"profession","engineering_branches","Combat_engineer","However, some nations have distinct combat engineering ",55,7,FALSE,FALSE
"profession","engineering_branches","Nanoengineering","Nanoengineering is the practice of engineering ",47,6,FALSE,FALSE
"profession","engineering_branches","Nanoengineering","Nanoengineering is largely a synonym for ",41,6,FALSE,FALSE
"profession","engineering_branches","Nanoengineering","Unlike early NanoEngineering programs, the first NanoEngineering ",65,7,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","Nanomaterials describe, in principle, materials of ",51,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","(the usual definition of nanoscale) 
Nanomaterials ",51,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","For instance, the class of nanomaterials ",41,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","Natural inorganic nanomaterials occur through crystal ",54,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","Natural nanomaterials can also be formed ",41,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","In healthcare Nanozymes are nanomaterials with ",47,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","In paints nanomaterials are used to ",36,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","Nanomaterials are being used in modern ",39,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","Nanomaterials can also be used in ",34,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","In core-shell structure, nanomaterials form shell ",50,6,FALSE,FALSE
"profession","engineering_branches","Nanomaterials","While the nanomaterials themselves often cannot ",48,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Nanomedicine is the medical application of ",43,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Nanomedicine ranges from the medical applications ",50,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Current problems for nanomedicine involve understanding ",56,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Nanomedicine seeks to deliver a valuable ",41,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Nanomedicine research is receiving funding from ",48,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","As the nanomedicine industry continues to ",42,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Nanomedicine would make use of these ",37,6,FALSE,FALSE
"profession","engineering_branches","Nanomedicine","Future advances in nanomedicine could give ",43,6,FALSE,FALSE
"profession","engineering_branches","Biosensors","Photonic biosensors with ultra-sensitivity are nowadays ",56,6,FALSE,FALSE
"profession","engineering_branches","Biosensors","Advantages of tissues as biosensors include ",44,6,FALSE,FALSE
"profession","engineering_branches","Biosensors","Such biosensors are often made by ",34,6,FALSE,FALSE
"profession","engineering_branches","Biosensors","All biosensors usually involve minimal sample ",46,6,FALSE,FALSE
"profession","engineering_branches","Biosensors","The RF biosensors that are obtained ",36,6,FALSE,FALSE
"profession","engineering_branches","Biosensors","Thermometric and magnetic based biosensors are ",47,6,FALSE,FALSE
