"domain","subject","alias","replacement","source","enabled","review_reason"
"race","Hans_Schuler","Hans Schuler","Person","subject_label",TRUE,
"race","Adolph_Strauch","Adolph Strauch","Person","subject_label",TRUE,
"race","Horace_Trumbauer","Horace Trumbauer","Person","subject_label",TRUE,
"race","Charles_Schulz","Charles Schulz","Person","subject_label",TRUE,
"race","Alfred_Stieglitz","Alfred Stieglitz","Person","subject_label",TRUE,
"race","Robert_Benecke","Robert Benecke","Person","subject_label",TRUE,
"race","Albert_Bierstadt","Albert Bierstadt","Person","subject_label",TRUE,
"race","Frank_Lloyd_Wright","Frank Lloyd Wright","Person","subject_label",TRUE,
"race","Charles_Dellschau","Charles Dellschau","Person","subject_label",TRUE,
"race","Rudolph_Dirks","Rudolph Dirks","Person","subject_label",TRUE,
"race","Alfred_Eisenstaedt","Alfred Eisenstaedt","Person","subject_label",TRUE,
"race","Jimmy_Ernst","Jimmy Ernst","Person","subject_label",TRUE,
"race","Carl_Eytel","Carl Eytel","Person","subject_label",TRUE,
"race","Claire_Falkenstein","Claire Falkenstein","Person","subject_label",TRUE,
"race","Lyonel_Feininger","Lyonel Feininger","Person","subject_label",TRUE,
"race","George_Grosz","George Grosz","Person","subject_label",TRUE,
"race","Don_Heck","Don Heck","Person","subject_label",TRUE,
"race","Hans_Hofmann","Hans Hofmann","Person","subject_label",TRUE,
"race","Klaus_Janson","Klaus Janson","Person","subject_label",TRUE,
"race","Franz_Kline","Franz Kline","Person","subject_label",TRUE,
"race","Harold_Knerr","Harold Knerr","Person","subject_label",TRUE,
"race","John_Lewis_Krimmel","John Lewis Krimmel","Person","subject_label",TRUE,
"race","Cornelius_Krieghoff","Cornelius Krieghoff","Person","subject_label",TRUE,
"race","Louis_Maurer","Louis Maurer","Person","subject_label",TRUE,
"race","David_Muench","David Muench","Person","subject_label",TRUE,
"race","Erwin_Panofsky","Erwin Panofsky","Person","subject_label",TRUE,
"race","Severin_Roesen","Severin Roesen","Person","subject_label",TRUE,
"race","Christopher_Sauer","Christopher Sauer","Person","subject_label",TRUE,
"race","Henry_William_Stiegel","Henry William Stiegel","Person","subject_label",TRUE,
"race","Ruth_VanSickle_Ford","Ruth VanSickle Ford","Person","subject_label",TRUE,
"race","Richard_Veenfliet","Richard Veenfliet","Person","subject_label",TRUE,
"race","Kat_Von_D","Kat Von D","Person","subject_label",TRUE,
"race","Karl_Ferdinand_Wimar","Karl Ferdinand Wimar","Person","subject_label",TRUE,
"race","Mary_Roberts_Rinehart","Mary Roberts Rinehart","Person","subject_label",TRUE,
"race","Dr._Seuss","Dr. Seuss","Person","subject_label",TRUE,
"race","John_Steinbeck","John Steinbeck","Person","subject_label",TRUE,
"race","Kathy_Acker","Kathy Acker","Person","subject_label",TRUE,
"race","Matthias_Bartgis","Matthias Bartgis","Person","subject_label",TRUE,
"race","Caspar_Butz","Caspar Butz","Person","subject_label",TRUE,
"race","Gottfried_Duden","Gottfried Duden","Person","subject_label",TRUE,
"race","Martin_Ebon","Martin Ebon","Person","subject_label",TRUE,
"race","Max_Ehrmann","Max Ehrmann","Person","subject_label",TRUE,
"race","Charles_Follen","Charles Follen","Person","subject_label",TRUE,
"race","Cornelia_Funke","Cornelia Funke","Person","subject_label",TRUE,
"race","James_Grauerholz","James Grauerholz","Person","subject_label",TRUE,
"race","William_S._Burroughs","William S. Burroughs","Person","subject_label",TRUE,
"race","Bob_Gretz","Bob Gretz","Person","subject_label",TRUE,
"race","Patricia_Highsmith","Patricia Highsmith","Person","subject_label",TRUE,
"race","Friedrich_Hirth","Friedrich Hirth","Person","subject_label",TRUE,
"race","Stephen_King","Stephen King","Person","subject_label",TRUE,
"race","Herbert_Arthur_Krause","Herbert Arthur Krause","Person","subject_label",TRUE,
"race","Fritz_Leiber","Fritz Leiber","Person","subject_label",TRUE,
"race","Walter_Lippman","Walter Lippman","Person","subject_label",TRUE,
"race","H._L._Mencken","H. L. Mencken","Person","subject_label",TRUE,
"race","Henry_Miller","Henry Miller","Person","subject_label",TRUE,
"race","Anna_Balmer_Myers","Anna Balmer Myers","Person","subject_label",TRUE,
"race","Oswald_Ottendorfer","Oswald Ottendorfer","Person","subject_label",TRUE,
"race","Erich_Maria_Remarque","Erich Maria Remarque","Person","subject_label",TRUE,
"race","Irma_S._Rombauer","Irma S. Rombauer","Person","subject_label",TRUE,
"race","Jack_Schaefer","Jack Schaefer","Person","subject_label",TRUE,
"race","Maria_Shriver","Maria Shriver","Person","subject_label",TRUE,
"race","Ernest_Schwiebert","Ernest Schwiebert","Person","subject_label",TRUE,
"race","Charles_Sealsfield","Charles Sealsfield","Person","subject_label",TRUE,
"race","Henry_F._Urban","Henry F. Urban","Person","subject_label",TRUE,
"race","Henry_Villard","Henry Villard","Person","subject_label",TRUE,
"race","Kurt_Vonnegut","Kurt Vonnegut","Person","subject_label",TRUE,
"race","George_Weigel","George Weigel","Person","subject_label",TRUE,
"race","Levi_Strauss","Levi Strauss","Person","subject_label",TRUE,
"race","George_Westinghouse","George Westinghouse","Person","subject_label",TRUE,
"race","John_Jacob_Astor","John Jacob Astor","Person","subject_label",TRUE,
"race","William_Waldorf_Astor","William Waldorf Astor","Person","subject_label",TRUE,
"race","George_Frederick_Baer","George Frederick Baer","Person","subject_label",TRUE,
"race","Isaac_Wolfe_Bernheim","Isaac Wolfe Bernheim","Person","subject_label",TRUE,
"race","Bernard_Baruch","Bernard Baruch","Person","subject_label",TRUE,
"race","William_Edward_Boeing","William Edward Boeing","Person","subject_label",TRUE,
"race","George_Brumder","George Brumder","Person","subject_label",TRUE,
"race","Walter_Chrysler","Walter Chrysler","Person","subject_label",TRUE,
"race","Noah_Dietrich","Noah Dietrich","Person","subject_label",TRUE,
"race","William_S._Dietrich_II","William S. Dietrich II","Person","subject_label",TRUE,
"race","John_Doerr","John Doerr","Person","subject_label",TRUE,
"race","Fred_Duesenberg","Fred Duesenberg","Person","subject_label",TRUE,
"race","Edward_Filene","Edward Filene","Person","subject_label",TRUE,
"race","Theodore_J._Forstmann","Theodore J. Forstmann","Person","subject_label",TRUE,
"race","Bill_Gates","Bill Gates","Person","subject_label",TRUE,
"race","Daniel_Frank_Gerber","Daniel Frank Gerber","Person","subject_label",TRUE,
"race","Henry_Giessenbier","Henry Giessenbier","Person","subject_label",TRUE,
"race","Theodor_August_Heintzman","Theodor August Heintzman","Person","subject_label",TRUE,
"race","Conrad_Hilton","Conrad Hilton","Person","subject_label",TRUE,
"race","Nicky_Hilton","Nicky Hilton","Person","subject_label",TRUE,
"race","George_A._Hormel","George A. Hormel","Person","subject_label",TRUE,
"race","Steve_Jobs","Steve Jobs","Person","subject_label",TRUE,
"race","Max_Kade","Max Kade","Person","subject_label",TRUE,
"race","Otto_Hermann_Kahn","Otto Hermann Kahn","Person","subject_label",TRUE,
"race","Edgar_J._Kaufmann","Edgar J. Kaufmann","Person","subject_label",TRUE,
"race","William_Myron_Keck","William Myron Keck","Person","subject_label",TRUE,
"race","W._M._Keck_Foundation","W. M. Keck Foundation","Person","subject_label",TRUE,
"race","William_Knabe","William Knabe","Person","subject_label",TRUE,
"race","Lynne_Koplitz","Lynne Koplitz","Person","subject_label",TRUE,
"race","James_E._Lentz_III","James E. Lentz III","Person","subject_label",TRUE,
"race","Alfred_Lion","Alfred Lion","Person","subject_label",TRUE,
"race","Solomon_Loeb","Solomon Loeb","Person","subject_label",TRUE,
"race","Henry_Lomb","Henry Lomb","Person","subject_label",TRUE,
"race","George_Lucas","George Lucas","Person","subject_label",TRUE,
"race","Adolph_Luetgert","Adolph Luetgert","Person","subject_label",TRUE,
"race","Oscar_Mayer","Oscar Mayer","Person","subject_label",TRUE,
"race","Fred_G._Meyer","Fred G. Meyer","Person","subject_label",TRUE,
"race","Fred_Meyer","Fred Meyer","Person","subject_label",TRUE,
"race","Carrie_Marcus_Neiman","Carrie Marcus Neiman","Person","subject_label",TRUE,
"race","Adolph_Ochs","Adolph Ochs","Person","subject_label",TRUE,
"race","Hermann_Oelrichs","Hermann Oelrichs","Person","subject_label",TRUE,
"race","John_C._Pritzlaff","John C. Pritzlaff","Person","subject_label",TRUE,
"race","Francis_Joseph_Reitz","Francis Joseph Reitz","Person","subject_label",TRUE,
"race","George_Remus","George Remus","Person","subject_label",TRUE,
"race","William_Rittenhouse","William Rittenhouse","Person","subject_label",TRUE,
"race","David_Rockefeller","David Rockefeller","Person","subject_label",TRUE,
"race","John_D._Rockefeller_Jr.","John D. Rockefeller Jr.","Person","subject_label",TRUE,
"race","John_Augustus_Roebling","John Augustus Roebling","Person","subject_label",TRUE,
"race","Jacob_Ruppert","Jacob Ruppert","Person","subject_label",TRUE,
"race","Walter_Schlage","Walter Schlage","Person","subject_label",TRUE,
"race","Jacob_Schiff","Jacob Schiff","Person","subject_label",TRUE,
"race","Eric_Schmidt","Eric Schmidt","Person","subject_label",TRUE,
"race","Charles_M._Schwab","Charles M. Schwab","Person","subject_label",TRUE,
"race","Frank_Seiberling","Frank Seiberling","Person","subject_label",TRUE,
"race","George_Steinbrenner","George Steinbrenner","Person","subject_label",TRUE,
"race","Heinrich_Engelhard_Steinweg","Heinrich Engelhard Steinweg","Person","subject_label",TRUE,
"race","Henry_Melchior_Muhlenberg","Henry Melchior Muhlenberg","Person","subject_label",TRUE,
"race","Chris_Strachwitz","Chris Strachwitz","Person","subject_label",TRUE,
"race","Arthur_Hays_Sulzberger","Arthur Hays Sulzberger","Person","subject_label",TRUE,
"race","Robert_Uihlein_Jr.","Robert Uihlein Jr.","Person","subject_label",TRUE,
"race","John_Wanamaker","John Wanamaker","Person","subject_label",TRUE,
"race","Oscar_Werwath","Oscar Werwath","Person","subject_label",TRUE,
"race","Francis_Wolff","Francis Wolff","Person","subject_label",TRUE,
"race","William_Zeckendorf","William Zeckendorf","Person","subject_label",TRUE,
"race","Adolphus_Busch","Adolphus Busch","Person","subject_label",TRUE,
"race","Eberhard_Anheuser","Eberhard Anheuser","Person","subject_label",TRUE,
"race","Adolphus_Busch_III","Adolphus Busch III","Person","subject_label",TRUE,
"race","Haffen_Building","Haffen Building","Person","subject_label",TRUE,
"race","Theodore_Hamm","Theodore Hamm","Person","subject_label",TRUE,
"race","Schaefer_Beer","Schaefer Beer","Person","subject_label",TRUE,
"race","Joseph_Schlitz","Joseph Schlitz","Person","subject_label",TRUE,
"race","Spoetzl_Brewery","Spoetzl Brewery","Person","subject_label",TRUE,
"race","Herman_Weiss","Herman Weiss","Person","subject_label",TRUE,
"race","Kentucky_Bourbon_Trail","Kentucky Bourbon Trail","Person","subject_label",TRUE,
"race","Tom_Cruise","Tom Cruise","Person","subject_label",TRUE,
"race","Johnny_Depp","Johnny Depp","Person","subject_label",TRUE,
"race","Leonardo_DiCaprio","Leonardo DiCaprio","Person","subject_label",TRUE,
"race","Vin_Diesel","Vin Diesel","Person","subject_label",TRUE,
"race","Peter_Dinklage","Peter Dinklage","Person","subject_label",TRUE,
"race","Joaquin_Phoenix","Joaquin Phoenix","Person","subject_label",TRUE,
"race","Brad_Pitt","Brad Pitt","Person","subject_label",TRUE,
"race","Amy_Poehler","Amy Poehler","Person","subject_label",TRUE,
"race","Meryl_Streep","Meryl Streep","Person","subject_label",TRUE,
"race","Eddie_Albert","Eddie Albert","Person","subject_label",TRUE,
"race","Primetime_Emmy_Award","Primetime Emmy Award","Person","subject_label",TRUE,
"race","Fred_Astaire","Fred Astaire","Person","subject_label",TRUE,
"race","Diedrich_Bader","Diedrich Bader","Person","subject_label",TRUE,
"race","John_Banner","John Banner","Person","subject_label",TRUE,
"race","Brian_Baumgartner","Brian Baumgartner","Person","subject_label",TRUE,
"race","Candice_Bergen","Candice Bergen","Person","subject_label",TRUE,
"race","Frances_Bergen","Frances Bergen","Person","subject_label",TRUE,
"race","Karen_Black","Karen Black","Person","subject_label",TRUE,
"race","Curt_Bois","Curt Bois","Person","subject_label",TRUE,
"race","Julie_Bowen","Julie Bowen","Person","subject_label",TRUE,
"race","Marlon_Brando","Marlon Brando","Person","subject_label",TRUE,
"race","Hermann_Braun","Hermann Braun","Person","subject_label",TRUE,
"race","Felix_Bressart","Felix Bressart","Person","subject_label",TRUE,
"race","Dana_Carvey","Dana Carvey","Person","subject_label",TRUE,
"race","Sarah_Chalke","Sarah Chalke","Person","subject_label",TRUE,
"race","Carol_Channing","Carol Channing","Person","subject_label",TRUE,
"race","Tony_Curtis","Tony Curtis","Person","subject_label",TRUE,
"race","Willem_Dafoe","Willem Dafoe","Person","subject_label",TRUE,
"race","Doris_Day","Doris Day","Person","subject_label",TRUE,
"race","James_Dean","James Dean","Person","subject_label",TRUE,
"race","Marlene_Dietrich","Marlene Dietrich","Person","subject_label",TRUE,
"race","Patty_Duke","Patty Duke","Person","subject_label",TRUE,
"race","Aaron_Eckhart","Aaron Eckhart","Person","subject_label",TRUE,
"race","Jodie_Foster","Jodie Foster","Person","subject_label",TRUE,
"race","James_Garner","James Garner","Person","subject_label",TRUE,
"race","Janet_Gaynor","Janet Gaynor","Person","subject_label",TRUE,
"race","Mitzi_Gaynor","Mitzi Gaynor","Person","subject_label",TRUE,
"race","Harry_Groener","Harry Groener","Person","subject_label",TRUE,
"race","Thomas_J._Hageboeck","Thomas J. Hageboeck","Person","subject_label",TRUE,
"race","Melora_Hardin","Melora Hardin","Person","subject_label",TRUE,
"race","Dwight_Hauser","Dwight Hauser","Person","subject_label",TRUE,
"race","James_Haven","James Haven","Person","subject_label",TRUE,
"race","Rita_Hayworth","Rita Hayworth","Person","subject_label",TRUE,
"race","Bill_Heck","Bill Heck","Person","subject_label",TRUE,
"race","Eileen_Heckart","Eileen Heckart","Person","subject_label",TRUE,
"race","Paul_Henreid","Paul Henreid","Person","subject_label",TRUE,
"race","Richard_Henzel","Richard Henzel","Person","subject_label",TRUE,
"race","Edward_Herrmann","Edward Herrmann","Person","subject_label",TRUE,
"race","Katie_Holmes","Katie Holmes","Person","subject_label",TRUE,
"race","Rock_Hudson","Rock Hudson","Person","subject_label",TRUE,
"race","Tab_Hunter","Tab Hunter","Person","subject_label",TRUE,
"race","Emil_Jannings","Emil Jannings","Person","subject_label",TRUE,
"race","Leatrice_Joy","Leatrice Joy","Person","subject_label",TRUE,
"race","Grace_Kelly","Grace Kelly","Person","subject_label",TRUE,
"race","Werner_Klemperer","Werner Klemperer","Person","subject_label",TRUE,
"race","David_Koechner","David Koechner","Person","subject_label",TRUE,
"race","Kurt_Kreuger","Kurt Kreuger","Person","subject_label",TRUE,
"race","Diane_Kruger","Diane Kruger","Person","subject_label",TRUE,
"race","Ashton_Kutcher","Ashton Kutcher","Person","subject_label",TRUE,
"race","Cheryl_Ladd","Cheryl Ladd","Person","subject_label",TRUE,
"race","Jessica_Lange","Jessica Lange","Person","subject_label",TRUE,
"race","Ed_Lauter","Ed Lauter","Person","subject_label",TRUE,
"race","Jennifer_Lawrence","Jennifer Lawrence","Person","subject_label",TRUE,
"race","Clara_Lipman","Clara Lipman","Person","subject_label",TRUE,
"race","Kristanna_Loken","Kristanna Loken","Person","subject_label",TRUE,
"race","John_Malkovich","John Malkovich","Person","subject_label",TRUE,
"race","Jayne_Mansfield","Jayne Mansfield","Person","subject_label",TRUE,
"race","Mia_Malkova","Mia Malkova","Person","subject_label",TRUE,
"race","Candice_Michelle","Candice Michelle","Person","subject_label",TRUE,
"race","Jack_Nicholson","Jack Nicholson","Person","subject_label",TRUE,
"race","Sarah_Jessica_Parker","Sarah Jessica Parker","Person","subject_label",TRUE,
"race","Gregory_Peck","Gregory Peck","Person","subject_label",TRUE,
"race","Michelle_Pfeiffer","Michelle Pfeiffer","Person","subject_label",TRUE,
"race","Erich_Pommer","Erich Pommer","Person","subject_label",TRUE,
"race","George_Raft","George Raft","Person","subject_label",TRUE,
"race","Donna_Reed","Donna Reed","Person","subject_label",TRUE,
"race","Jeremy_Renner","Jeremy Renner","Person","subject_label",TRUE,
"race","Denise_Richards","Denise Richards","Person","subject_label",TRUE,
"race","Isabella_Rossellini","Isabella Rossellini","Person","subject_label",TRUE,
"race","Andrew_Rothenberg","Andrew Rothenberg","Person","subject_label",TRUE,
"race","Helen_Schneider","Helen Schneider","Person","subject_label",TRUE,
"race","Ricky_Schroder","Ricky Schroder","Person","subject_label",TRUE,
"race","Josef_Sommer","Josef Sommer","Person","subject_label",TRUE,
"race","Michael_Strahan","Michael Strahan","Person","subject_label",TRUE,
"race","Carl_Switzer","Carl Switzer","Person","subject_label",TRUE,
"race","Ralph_Taeger","Ralph Taeger","Person","subject_label",TRUE,
"race","Shirley_Temple","Shirley Temple","Person","subject_label",TRUE,
"race","Alexis_Texas","Alexis Texas","Person","subject_label",TRUE,
"race","Jonathan_Taylor_Thomas","Jonathan Taylor Thomas","Person","subject_label",TRUE,
"race","Uma_Thurman","Uma Thurman","Person","subject_label",TRUE,
"race","Jon_Voight","Jon Voight","Person","subject_label",TRUE,
"race","Johnny_Weissmuller","Johnny Weissmuller","Person","subject_label",TRUE,
"race","Lois_Weber","Lois Weber","Person","subject_label",TRUE,
"race","George_Wendt","George Wendt","Person","subject_label",TRUE,
"race","Frank_Welker","Frank Welker","Person","subject_label",TRUE,
"race","Bruce_Willis","Bruce Willis","Person","subject_label",TRUE,
"race","Henry_Winkler","Henry Winkler","Person","subject_label",TRUE,
"race","Wolfgang_Zilzer","Wolfgang Zilzer","Person","subject_label",TRUE,
"race","Jimmy_Kimmel","Jimmy Kimmel","Person","subject_label",TRUE,
