id_riga_originale,dominio,categoria,entita,tipo_newline,n_newline,posizioni_newline,newline_iniziale,newline_finale,newline_consecutivi,spazio_prima_newline,spazio_dopo_newline,ha_tab,ha_carriage_return,ha_markup,is_duplicato_esatto,is_duplicato_normalizzato,lunghezza_originale,lunghezza_candidata,candidata_diversa,prompt,prompt_visibile,prompt_candidato_whitespace
9650,race,European_Americans,Patrick_Henry,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,67,TRUE,"ISBN 0-07-004280-2
Jewett, Thomas, Patrick Henry: America's Radical ","ISBN 0-07-004280-2\\nJewett, Thomas, Patrick Henry: America's Radical ","ISBN 0-07-004280-2 Jewett, Thomas, Patrick Henry: America's Radical"
9679,race,European_Americans,Wilson_Cary_Nicholas,interno_consecutivo,2,53 | 54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,54,TRUE,"Wilson Cary Nicholas at Find a GraveArchival Records

A ",Wilson Cary Nicholas at Find a GraveArchival Records\\n\\nA ,Wilson Cary Nicholas at Find a GraveArchival Records A
9684,race,European_Americans,Aaron_Ogden,interno_singolo,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,53,TRUE,"Retrieved on 2009-02-26
Biography of Aaron Ogden, New ","Retrieved on 2009-02-26\\nBiography of Aaron Ogden, New ","Retrieved on 2009-02-26 Biography of Aaron Ogden, New"
9693,race,European_Americans,Francis_Wilkinson_Pickens,interno_singolo,1,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"SCIway Biography of Francis Wilkinson Pickens
NGA Biography ",SCIway Biography of Francis Wilkinson Pickens\\nNGA Biography ,SCIway Biography of Francis Wilkinson Pickens NGA Biography
9696,race,European_Americans,William_Plumer,interno_singolo,1,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,45,TRUE,"William Plumer at Find a Grave
William Plumer ",William Plumer at Find a Grave\\nWilliam Plumer ,William Plumer at Find a Grave William Plumer
9711,race,European_Americans,John_Rutledge,interno_singolo,1,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,47,TRUE,"NGA Biography of John Rutledge
John Rutledge at ",NGA Biography of John Rutledge\\nJohn Rutledge at ,NGA Biography of John Rutledge John Rutledge at
9735,race,European_Americans,Heber_Manning_Wells,interno_singolo,1,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,76,TRUE,"Heber Manning Wells at National Governors Association
Heber Manning Wells at ",Heber Manning Wells at National Governors Association\\nHeber Manning Wells at ,Heber Manning Wells at National Governors Association Heber Manning Wells at
9762,race,European_Americans,Clara_Barton,interno_singolo,1,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,48,TRUE,"Works by Clara Barton at Project Gutenberg
Works ",Works by Clara Barton at Project Gutenberg\\nWorks ,Works by Clara Barton at Project Gutenberg Works
9819,race,European_Americans,Joseph_Fielding,interno_singolo,1,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Pages: Joseph Fielding Smith
Works by Joseph Fielding Smith ",Pages: Joseph Fielding Smith\\nWorks by Joseph Fielding Smith ,Pages: Joseph Fielding Smith Works by Joseph Fielding Smith
9821,race,European_Americans,Heber_C._Kimball,interno_singolo,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,50,TRUE,"Pages: Heber C. Kimball
On the Potter's Wheel: The ",Pages: Heber C. Kimball\\nOn the Potter's Wheel: The ,Pages: Heber C. Kimball On the Potter's Wheel: The
9827,race,European_Americans,Christopher_Layton,interno_singolo,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,50,TRUE,"Christopher Layton at Find a Grave
McIntyre, Myron ","Christopher Layton at Find a Grave\\nMcIntyre, Myron ","Christopher Layton at Find a Grave McIntyre, Myron"
9833,race,European_Americans,Brigham_Henry_Roberts,interno_singolo,1,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,57,TRUE,"Works by Brigham Henry Roberts at Project Gutenberg
Works ",Works by Brigham Henry Roberts at Project Gutenberg\\nWorks ,Works by Brigham Henry Roberts at Project Gutenberg Works
9838,race,European_Americans,Joseph_F._Smith,interno_singolo,1,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Pages: Joseph F. Smith
Joseph F. Smith passport application ",Pages: Joseph F. Smith\\nJoseph F. Smith passport application ,Pages: Joseph F. Smith Joseph F. Smith passport application
9870,race,European_Americans,Thomas_Edison,interno_singolo,1,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47,46,TRUE,"Thomas Edison on IMDb
""January 4, 1903: Edison ","Thomas Edison on IMDb\\n""January 4, 1903: Edison ","Thomas Edison on IMDb ""January 4, 1903: Edison"
9897,race,European_Americans,Tina_Brown,interno_singolo,1,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"Appearances on C-SPAN
Tina Brown on Charlie ",Appearances on C-SPAN\\nTina Brown on Charlie ,Appearances on C-SPAN Tina Brown on Charlie
9903,race,European_Americans,Chris_Hedges,interno_singolo,1,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,42,TRUE,"Chris Hedges   on Charlie Rose
""Capitalism's ","Chris Hedges   on Charlie Rose\\n""Capitalism's ","Chris Hedges on Charlie Rose ""Capitalism's"
9904,race,European_Americans,Chris_Hedges,interno_singolo,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45,44,TRUE,"Columns by Chris Hedges at Truthdig
The Myth ",Columns by Chris Hedges at Truthdig\\nThe Myth ,Columns by Chris Hedges at Truthdig The Myth
9922,race,European_Americans,Edward_Dickinson_Baker,interno_singolo,1,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,58,TRUE,"In Memory: Senator Edward Dickinson Baker
Oregon Civil War ",In Memory: Senator Edward Dickinson Baker\\nOregon Civil War ,In Memory: Senator Edward Dickinson Baker Oregon Civil War
9950,race,European_Americans,Stonewall_Jackson,interno_singolo,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"Stonewall Jackson at Find a Grave
Stonewall Jackson ",Stonewall Jackson at Find a Grave\\nStonewall Jackson ,Stonewall Jackson at Find a Grave Stonewall Jackson
10007,race,European_Americans,Dean_Acheson,interno_singolo,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"(1993)
McLellan, David S. Dean Acheson: The ","(1993)\\nMcLellan, David S. Dean Acheson: The ","(1993) McLellan, David S. Dean Acheson: The"
10014,race,European_Americans,Calvin_Coolidge,interno_singolo,1,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75,74,TRUE,"Calvin Coolidge Presidential Library & Museum
Calvin Coolidge Presidential ",Calvin Coolidge Presidential Library & Museum\\nCalvin Coolidge Presidential ,Calvin Coolidge Presidential Library & Museum Calvin Coolidge Presidential
10028,race,European_Americans,William_M._Evarts,interno_singolo,1,49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,54,TRUE,"Works related to William M. Evarts at Wikisource
Works ",Works related to William M. Evarts at Wikisource\\nWorks ,Works related to William M. Evarts at Wikisource Works
10039,race,European_Americans,Benjamin_Franklin,interno_singolo,1,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,62,TRUE,"The Autobiography of Benjamin Franklin; many editions
Gaustad, ","The Autobiography of Benjamin Franklin; many editions\\nGaustad, ","The Autobiography of Benjamin Franklin; many editions Gaustad,"
10048,race,European_Americans,Benjamin_Franklin,interno_singolo,1,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"Benjamin Franklin and the American Revolution
Dull, ","Benjamin Franklin and the American Revolution\\nDull, ","Benjamin Franklin and the American Revolution Dull,"
10063,race,European_Americans,Benjamin_Franklin,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,52,TRUE,"ISBN 0-88088-918-7
Poor Richard Improved by Benjamin ",ISBN 0-88088-918-7\\nPoor Richard Improved by Benjamin ,ISBN 0-88088-918-7 Poor Richard Improved by Benjamin
10065,race,European_Americans,Benjamin_Franklin,interno_singolo,1,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,63,TRUE,"Benjamin Franklin: An extraordinary life PBS
Benjamin Franklin: ",Benjamin Franklin: An extraordinary life PBS\\nBenjamin Franklin: ,Benjamin Franklin: An extraordinary life PBS Benjamin Franklin:
10076,race,European_Americans,Richard_Henry_Lee,interno_multiplo,2,28 | 46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,58,TRUE,"President Richard Henry Lee
Richard Henry Lee
Biography by ",President Richard Henry Lee\\nRichard Henry Lee\\nBiography by ,President Richard Henry Lee Richard Henry Lee Biography by
10077,race,European_Americans,Richard_Henry_Lee,interno_singolo,1,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,53,TRUE,"Charles A. Goodrich, 1856
Richard Henry Lee papers in ","Charles A. Goodrich, 1856\\nRichard Henry Lee papers in ","Charles A. Goodrich, 1856 Richard Henry Lee papers in"
10078,race,European_Americans,Richard_Henry_Lee,interno_singolo,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"Richard Henry Lee at Find a Grave
Richard Henry Lee ",Richard Henry Lee at Find a Grave\\nRichard Henry Lee ,Richard Henry Lee at Find a Grave Richard Henry Lee
10129,race,European_Americans,Thomas_Jefferson,interno_singolo,1,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,52,TRUE,"Works by Thomas Jefferson at Project Gutenberg
Works ",Works by Thomas Jefferson at Project Gutenberg\\nWorks ,Works by Thomas Jefferson at Project Gutenberg Works
10134,race,European_Americans,William_Randolph,interno_singolo,1,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72,71,TRUE,"Zpub.com: William Randolph Hearst biography
The William Randolph Hearst ",Zpub.com: William Randolph Hearst biography\\nThe William Randolph Hearst ,Zpub.com: William Randolph Hearst biography The William Randolph Hearst
10149,race,European_Americans,William_Henry_Harrison,interno_singolo,1,52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"William Henry Harrison Papers – Library of Congress
William ",William Henry Harrison Papers – Library of Congress\\nWilliam ,William Henry Harrison Papers – Library of Congress William
10156,race,European_Americans,Zachary_Taylor,interno_singolo,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,67,TRUE,"Zachary Taylor Highway in Virginia
Taylor, MichiganPresident Taylor ","Zachary Taylor Highway in Virginia\\nTaylor, MichiganPresident Taylor ","Zachary Taylor Highway in Virginia Taylor, MichiganPresident Taylor"
10182,race,European_Americans,Anne_Hutchinson,interno_singolo,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,47,TRUE,"online free
Bremer,  Francis J. Anne Hutchinson, ","online free\\nBremer,  Francis J. Anne Hutchinson, ","online free Bremer, Francis J. Anne Hutchinson,"
10200,race,European_Americans,Ellen_G._White,interno_singolo,1,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,55,TRUE,"Ellen G. White Estate.CS1 maint: ref=harv
White, Arthur ","Ellen G. White Estate.CS1 maint: ref=harv\\nWhite, Arthur ","Ellen G. White Estate.CS1 maint: ref=harv White, Arthur"
10201,race,European_Americans,Ellen_G._White,interno_singolo,1,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Ellen G. White Estate.CS1 maint: ref=harv
Campbell, Michael ","Ellen G. White Estate.CS1 maint: ref=harv\\nCampbell, Michael ","Ellen G. White Estate.CS1 maint: ref=harv Campbell, Michael"
10211,race,European_Americans,William_Jennings_Bryan,interno_singolo,1,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,58,TRUE,"Works by William Jennings Bryan at Project Gutenberg
Works ",Works by William Jennings Bryan at Project Gutenberg\\nWorks ,Works by William Jennings Bryan at Project Gutenberg Works
10222,race,European_Americans,William_Milnes_Jr.,interno_singolo,1,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,48,TRUE,"William Milnes Jr. at Find a Grave
United States ",William Milnes Jr. at Find a Grave\\nUnited States ,William Milnes Jr. at Find a Grave United States
10226,race,European_Americans,Theodore_Sedgwick,interno_singolo,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,63,TRUE,"Frances Pamela Sedgwick
Theodore Sedgwick II married children's ",Frances Pamela Sedgwick\\nTheodore Sedgwick II married children's ,Frances Pamela Sedgwick Theodore Sedgwick II married children's
10229,race,European_Americans,Theodore_Sedgwick,interno_singolo,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"Theodore Sedgwick at Find a Grave
Theodore SEDGWICK ",Theodore Sedgwick at Find a Grave\\nTheodore SEDGWICK ,Theodore Sedgwick at Find a Grave Theodore SEDGWICK
10236,race,European_Americans,Robert_Charles_Winthrop,interno_singolo,1,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,55,TRUE,"Robert Charles Winthrop at Find a Grave
Winthrop's role ",Robert Charles Winthrop at Find a Grave\\nWinthrop's role ,Robert Charles Winthrop at Find a Grave Winthrop's role
10242,race,European_Americans,Willis_Lamb,interno_singolo,1,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"Hans Bethe talking about Willis Lamb
Willis ",Hans Bethe talking about Willis Lamb\\nWillis ,Hans Bethe talking about Willis Lamb Willis
10253,race,European_Americans,Joseph_Priestley,interno_singolo,1,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55,54,TRUE,"The Joseph Priestley Society
Joseph Priestley House in ",The Joseph Priestley Society\\nJoseph Priestley House in ,The Joseph Priestley Society Joseph Priestley House in
10267,race,European_Americans,William_Blount,interno_singolo,1,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,52,TRUE,"Blount Mansion
William Blount Papers at the Newberry ",Blount Mansion\\nWilliam Blount Papers at the Newberry ,Blount Mansion William Blount Papers at the Newberry
10270,race,European_Americans,Frank_Obadiah_Briggs,interno_singolo,1,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Frank Obadiah Briggs entry at The Political Graveyard
Frank ",Frank Obadiah Briggs entry at The Political Graveyard\\nFrank ,Frank Obadiah Briggs entry at The Political Graveyard Frank
10281,race,European_Americans,John_M._Clayton,interno_singolo,1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,45,TRUE,"John M. Clayton at Find a Grave
The Political ",John M. Clayton at Find a Grave\\nThe Political ,John M. Clayton at Find a Grave The Political
10303,race,European_Americans,Richard_Stockton_Field,interno_singolo,1,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76,75,TRUE,"Richard Stockton Field at The Political Graveyard
Richard Stockton Field at ",Richard Stockton Field at The Political Graveyard\\nRichard Stockton Field at ,Richard Stockton Field at The Political Graveyard Richard Stockton Field at
10308,race,European_Americans,Barry_Goldwater,interno_singolo,1,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,68,TRUE,"Appearances on C-SPAN
""Barry Goldwater, Presidential Contender"" from ","Appearances on C-SPAN\\n""Barry Goldwater, Presidential Contender"" from ","Appearances on C-SPAN ""Barry Goldwater, Presidential Contender"" from"
10313,race,European_Americans,Benjamin_Hawkins,interno_multiplo,2,24 | 69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,88,TRUE,"Retrieved on 2009-03-04
""Benjamin Hawkins"", New Georgia Encyclopedia
""Benjamin Hawkins"", ","Retrieved on 2009-03-04\\n""Benjamin Hawkins"", New Georgia Encyclopedia\\n""Benjamin Hawkins"", ","Retrieved on 2009-03-04 ""Benjamin Hawkins"", New Georgia Encyclopedia ""Benjamin Hawkins"","
10321,race,European_Americans,John_W._Johnston,interno_singolo,1,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,50,TRUE,"John W. Johnston 1878
Repudiation in Virginia, The ","John W. Johnston 1878\\nRepudiation in Virginia, The ","John W. Johnston 1878 Repudiation in Virginia, The"
10327,race,European_Americans,John_McCain,interno_singolo,1,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59,58,TRUE,"In: Encyclopædia Britannica, February 15, 2018
John McCain ","In: Encyclopædia Britannica, February 15, 2018\\nJohn McCain ","In: Encyclopædia Britannica, February 15, 2018 John McCain"
10343,race,European_Americans,Jennings_Randolph,interno_singolo,1,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,51,TRUE,"Jennings Randolph at Find a Grave
Jennings Randolph ",Jennings Randolph at Find a Grave\\nJennings Randolph ,Jennings Randolph at Find a Grave Jennings Randolph
10346,race,European_Americans,Terry_Sanford,interno_singolo,1,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,55,TRUE,"Terry Sanford for President 1976 Campaign Brochure
Oral ",Terry Sanford for President 1976 Campaign Brochure\\nOral ,Terry Sanford for President 1976 Campaign Brochure Oral
10353,race,European_Americans,Robert_Toombs,interno_singolo,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,42,TRUE,"Retrieved on 2008-02-13
The Life of Robert ",Retrieved on 2008-02-13\\nThe Life of Robert ,Retrieved on 2008-02-13 The Life of Robert
10391,race,European_Americans,Kenny_Roberts,interno_singolo,1,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,50,TRUE,"Motorcycle Hall of Fame
Kenny Roberts' Swan Song?, ","Motorcycle Hall of Fame\\nKenny Roberts' Swan Song?, ","Motorcycle Hall of Fame Kenny Roberts' Swan Song?,"
10403,race,European_Americans,Harry_Wright,interno_singolo,1,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,44,TRUE,"Harry Wright at Find a Grave 
Harry Wright at ",Harry Wright at Find a Grave \\nHarry Wright at ,Harry Wright at Find a Grave Harry Wright at
10407,race,European_Americans,Oliver_Ellsworth,interno_multiplo,2,28 | 55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,83,82,TRUE,"National Archives biography
Oliver Ellsworth Homestead
Princeton Companion: Oliver ",National Archives biography\\nOliver Ellsworth Homestead\\nPrinceton Companion: Oliver ,National Archives biography Oliver Ellsworth Homestead Princeton Companion: Oliver
10420,race,European_Americans,William_Rehnquist,interno_singolo,1,33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"William Rehnquist at Ballotpedia
Issue positions and quotes ",William Rehnquist at Ballotpedia\\nIssue positions and quotes ,William Rehnquist at Ballotpedia Issue positions and quotes
10430,race,European_Americans,Levi_P._Morton,interno_singolo,1,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"Levi P. Morton birthplace
Levi P. Morton at ",Levi P. Morton birthplace\\nLevi P. Morton at ,Levi P. Morton birthplace Levi P. Morton at
10446,race,European_Americans,Luigi_Galleani,interno_singolo,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,52,TRUE,": Selected Writings Of Luigi Galleani
""The Principal ",": Selected Writings Of Luigi Galleani\\n""The Principal ",": Selected Writings Of Luigi Galleani ""The Principal"
10451,race,European_Americans,Giorgio_Cavaglieri,interno_singolo,1,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,59,TRUE,"Giorgio Cavaglieri via ANNY
Jefferson Market Branch Library ",Giorgio Cavaglieri via ANNY\\nJefferson Market Branch Library ,Giorgio Cavaglieri via ANNY Jefferson Market Branch Library
10466,race,European_Americans,Ivan_Brunetti,interno_singolo,1,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,47,TRUE,"Horrible, Horrible Cartoons by Ivan Brunetti
32 ","Horrible, Horrible Cartoons by Ivan Brunetti\\n32 ","Horrible, Horrible Cartoons by Ivan Brunetti 32"
10472,race,European_Americans,John_Buscema,interno_singolo,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,43,TRUE,"3B-39B
Big John Buscema, Palma de Mallorca: ","3B-39B\\nBig John Buscema, Palma de Mallorca: ","3B-39B Big John Buscema, Palma de Mallorca:"
10483,race,European_Americans,Walter_Lantz,interno_singolo,1,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,53,TRUE,"The Walter Lantz Cartune Encyclopedia
Walter Lantz at ",The Walter Lantz Cartune Encyclopedia\\nWalter Lantz at ,The Walter Lantz Cartune Encyclopedia Walter Lantz at
10485,race,European_Americans,Bob_Montana,interno_singolo,1,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53,52,TRUE,"Bob Montana Papers at Syracuse University
""Who's Who ","Bob Montana Papers at Syracuse University\\n""Who's Who ","Bob Montana Papers at Syracuse University ""Who's Who"
10490,race,European_Americans,Don_Rosa,interno_singolo,1,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,32,TRUE,"– Don Rosa in 1987
""Don Rosa has ","– Don Rosa in 1987\\n""Don Rosa has ","– Don Rosa in 1987 ""Don Rosa has"
10493,race,European_Americans,Don_Rosa,interno_singolo,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38,37,TRUE,"1–10
Don Rosa's The Life and Times of ",1–10\\nDon Rosa's The Life and Times of ,1–10 Don Rosa's The Life and Times of
10523,race,European_Americans,Sirio_Maccioni,interno_singolo,1,121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,162,161,TRUE,"http://www.palmbeachdailynews.com/news/lifestyles/food-cooking/the-legend-of-le-cirque-alums-to-honor-sirio-macci/nTHyB/
2013: Sirio Maccioni awarded First ""Euro ","http://www.palmbeachdailynews.com/news/lifestyles/food-cooking/the-legend-of-le-cirque-alums-to-honor-sirio-macci/nTHyB/\\n2013: Sirio Maccioni awarded First ""Euro ","http://www.palmbeachdailynews.com/news/lifestyles/food-cooking/the-legend-of-le-cirque-alums-to-honor-sirio-macci/nTHyB/ 2013: Sirio Maccioni awarded First ""Euro"
