"dominio","categoria","entita","n_prompt_entita"
"race","European_Americans","Paul_Baran",4
"race","European_Americans","Paul_Bechtner",1
"race","European_Americans","Paul_Brigham",2
"race","European_Americans","Paul_Cellucci",3
"race","European_Americans","Paul_Charles_Morphy",1
"race","European_Americans","Paul_Gilbert",1
"race","European_Americans","Paul_Gregory_Bootkoski",1
"race","European_Americans","Paul_Grottkau",2
"race","European_Americans","Paul_Henreid",1
"race","European_Americans","Paul_Henry_Nitze",1
"race","European_Americans","Paul_Hindemith",3
"race","European_Americans","Paul_Konerko",1
"race","European_Americans","Paul_Mazurkiewicz",1
"race","European_Americans","Paul_Mokeski",1
"race","European_Americans","Paul_Newman",3
"race","European_Americans","Paul_Ryan",4
"race","European_Americans","Paul_Stanley",1
"race","European_Americans","Paul_Tibbets",1
"race","European_Americans","Paul_Tillich",11
"race","European_Americans","Paul_W._Smith",1
"race","European_Americans","Paul_Winchell",1
"race","European_Americans","Paula_Jones",2
"race","European_Americans","Pauline_Frederick",1
"race","European_Americans","Pete_DeFazio",1
"race","European_Americans","Pete_Hamill",1
"race","European_Americans","Pete_Seeger",15
"race","European_Americans","Peter_Brimelow",1
"race","European_Americans","Peter_Cooper_Hewitt",1
"race","European_Americans","Peter_Dinklage",1
"race","European_Americans","Peter_F._Secchia",1
"race","European_Americans","Peter_Gusenberg",2
"race","European_Americans","Peter_Minuit",3
"race","European_Americans","Peter_Muhlenberg",3
"race","European_Americans","Peter_Pace",2
"race","European_Americans","Peter_Sarsgaard",1
"race","European_Americans","Peter_W._Chiarelli",1
"race","European_Americans","Phil_Chess",2
"race","European_Americans","Phil_Donahue",1
"race","European_Americans","Phil_Jackson",1
"race","European_Americans","Philip_Barry",1
"race","European_Americans","Philip_Becker",1
"race","European_Americans","Philip_Marlowe",2
"race","European_Americans","Philip_Mayer_Kaiser",1
"race","European_Americans","Philip_Pendleton_Barbour",1
"race","European_Americans","Philip_Seymour_Hoffman",1
"race","European_Americans","Philo_Farnsworth",1
"race","European_Americans","Pia_Zadora",1
"race","European_Americans","Pietro_Belluschi",3
"race","European_Americans","Pietro_Di_Donato",2
"race","European_Americans","Prescott_Bush",3
"race","European_Americans","Primetime_Emmy_Award",2
"race","European_Americans","Pro_Bowl",18
"race","European_Americans","R._A._Lafferty",2
"race","European_Americans","R._Nicholas_Burns",1
"race","European_Americans","Rachael_Ray",2
"race","European_Americans","Rachel_Buehler",1
"race","European_Americans","Rachel_Jackson",1
"race","European_Americans","Rachel_Maddow",2
"race","European_Americans","Ralph_DiGia",1
"race","European_Americans","Ralph_Ignatowski",1
"race","European_Americans","Ralph_Izard",1
"race","European_Americans","Ralph_Modjeski",2
"race","European_Americans","Ralph_Taeger",1
"race","European_Americans","Ralph_Waldo_Emerson",7
"race","European_Americans","Randy_Quaid",2
"race","European_Americans","Randy_Travis",1
"race","European_Americans","Raoul_Walsh",2
"race","European_Americans","Raquel_Welch",5
"race","European_Americans","Rasa_von_Werder",1
"race","European_Americans","Ray_Harryhausen",13
"race","European_Americans","Ray_Jablonski",1
"race","European_Americans","Raymond_Chandler",4
"race","European_Americans","Raymond_Philip_Etteldorf",1
"race","European_Americans","Rebecca_De_Mornay",1
"race","European_Americans","Rebecca_Nurse",2
"race","European_Americans","Regis_Philbin",1
"race","European_Americans","Renato_Dulbecco",1
"race","European_Americans","Rex_Chandler",1
"race","European_Americans","Riccardo_Giacconi",1
"race","European_Americans","Richard_Anuszkiewicz",1
"race","European_Americans","Richard_F._Natonski",2
"race","European_Americans","Richard_Feynman",4
"race","European_Americans","Richard_Fred_Suhrheinrich",1
"race","European_Americans","Richard_Girnt_Butler",1
"race","European_Americans","Richard_Henry_Lee",7
"race","European_Americans","Richard_Henzel",1
"race","European_Americans","Richard_Howly",1
"race","European_Americans","Richard_John_Neuhaus",1
"race","European_Americans","Richard_Montgomery",5
"race","European_Americans","Richard_Nixon",1
"race","European_Americans","Richard_Stockton_Field",3
"race","European_Americans","Richard_Trumka",1
"race","European_Americans","Richard_Veenfliet",4
"race","European_Americans","Richard_Worsam_Meade_II",2
"race","European_Americans","Rick_Francona",1
"race","European_Americans","Rick_Rescorla",2
"race","European_Americans","Ricky_Nelson",2
"race","European_Americans","Ricky_Schroder",1
"race","European_Americans","Rita_Cosby",1
"race","European_Americans","Rita_Hayworth",5
"race","European_Americans","Rob_Portman",2
"race","European_Americans","Rob_Van_Dam",5
"race","European_Americans","Robert_Aldrich",1
"race","European_Americans","Robert_Altman",6
"race","European_Americans","Robert_Benecke",1
"race","European_Americans","Robert_Burns_Woodward",1
"race","European_Americans","Robert_Charles_Winthrop",2
"race","European_Americans","Robert_Conrad",1
"race","European_Americans","Robert_Creeley",3
"race","European_Americans","Robert_E._Lee",10
"race","European_Americans","Robert_F._Kennedy",2
"race","European_Americans","Robert_F._Stockton",2
"race","European_Americans","Robert_F._Wagner",3
"race","European_Americans","Robert_Fano",1
"race","European_Americans","Robert_Fitzgerald",1
"race","European_Americans","Robert_Gallucci",1
"race","European_Americans","Robert_Gould_Shaw",4
"race","European_Americans","Robert_Hoe",2
"race","European_Americans","Robert_J._Modrzejewski",1
"race","European_Americans","Robert_Lanza",1
"race","European_Americans","Robert_Leamy_Meade",2
"race","European_Americans","Robert_Longo",2
"race","European_Americans","Robert_Lowell",6
"race","European_Americans","Robert_Magliola",7
"race","European_Americans","Robert_Oberst",1
"race","European_Americans","Robert_Olds",2
"race","European_Americans","Robert_Oppenheimer",1
"race","European_Americans","Robert_Penn_Warren",6
"race","European_Americans","Robert_Prager",1
"race","European_Americans","Robert_Redford",1
"race","European_Americans","Robert_Siodmak",1
"race","European_Americans","Robert_Toombs",7
"race","European_Americans","Robert_Uihlein_Jr.",1
"race","European_Americans","Robert_Venturi",1
"race","European_Americans","Robert_Wood_Johnson_Medical_School",5
"race","European_Americans","Robert_Zoellick",2
"race","European_Americans","Robin_Atkin_Downes",1
"race","European_Americans","Robin_Olds",3
"race","European_Americans","Robin_Williams",2
"race","European_Americans","Rock_Hudson",1
"race","European_Americans","Roger_Zelazny",3
"race","European_Americans","Roland_Emmerich",1
"race","European_Americans","Roman_Galinski",1
"race","European_Americans","Roman_Polanski",1
"race","European_Americans","Roman_Totenberg",2
"race","European_Americans","Ron_Grzywinski",1
"race","European_Americans","Ron_Jarzombek",2
"race","European_Americans","Ron_Jaworski",2
"race","European_Americans","Ron_Paul",4
"race","European_Americans","Ronald_Hilton",2
"race","European_Americans","Ronald_P._Spogli",1
"race","European_Americans","Ronald_Reagan",3
"race","European_Americans","Ronda_Rousey",2
"race","European_Americans","Rondo_Hatton",3
"race","European_Americans","Rosalie_Allen",1
"race","European_Americans","Rosalynn_Carter",7
"race","European_Americans","Rose_Marie",2
"race","European_Americans","Ross_Martin",2
"race","European_Americans","Ross_Ohlendorf",1
"race","European_Americans","Rowland_Hussey_Macy",1
"race","European_Americans","Roy_E._Disney",1
"race","European_Americans","Roy_Hartzell",1
"race","European_Americans","Rudolf_Arnheim",2
"race","European_Americans","Rudolf_Carnap",7
"race","European_Americans","Rudolph_Dirks",2
"race","European_Americans","Rufus_Choate",5
"race","European_Americans","Russ_Meyer",7
"race","European_Americans","Ruth_Chatterton",1
"race","European_Americans","Ruth_May_Fox",1
"race","European_Americans","Ruth_Slenczynska",3
"race","European_Americans","Ruth_VanSickle_Ford",3
"race","European_Americans","Ryan_Max_Riley",1
"race","European_Americans","Ryszard_Syski",1
"race","European_Americans","Sabato_Morais",1
"race","European_Americans","Sam_Lloyd",1
"race","European_Americans","Sam_Potolicchio",1
"race","European_Americans","Sam_Snead",2
"race","European_Americans","Sam_Spiegel",1
"race","European_Americans","Sam_Walton",2
"race","European_Americans","Sam_Warburg",1
"race","European_Americans","Sam_Warner",7
"race","European_Americans","Samantha_Brown",5
"race","European_Americans","Samuel_Adams",6
"race","European_Americans","Samuel_Colgate",3
"race","European_Americans","Samuel_Colt",4
"race","European_Americans","Samuel_Elbert",7
"race","European_Americans","Samuel_Goldwyn",7
"race","European_Americans","Samuel_Insull",4
"race","European_Americans","Samuel_J._Tilden",2
"race","European_Americans","Samuel_Lincoln",5
"race","European_Americans","Samuel_Morse",1
"race","European_Americans","Samuel_Murray",1
"race","European_Americans","Samuel_Pasco",1
"race","European_Americans","Samuel_Phillips_Lee",1
"race","European_Americans","Samuel_Pierpont_Langley",1
"race","European_Americans","Samuel_Slater",3
"race","European_Americans","Sanford_I._Weill",1
"race","European_Americans","Sara_Paxton",1
"race","European_Americans","Sara_Studebaker",1
"race","European_Americans","Sarah_Chalke",1
"race","European_Americans","Sarah_Jarosz",1
"race","European_Americans","Sarah_Jessica_Parker",2
"race","European_Americans","Sarah_Orne_Jewett",3
"race","European_Americans","Sarah_Palin",1
"race","European_Americans","Sarah_Polk",2
"race","European_Americans","Scarlett_Johansson",1
"race","European_Americans","Schaefer_Beer",2
"race","European_Americans","Scott_Eastwood",1
"race","European_Americans","Scott_Kamieniecki",1
"race","European_Americans","Scott_Rogowsky",1
"race","European_Americans","Sean_Patrick_Flanery",1
"race","European_Americans","Seann_William_Scott",1
"race","European_Americans","Seth_MacFarlane",2
"race","European_Americans","Severin_Roesen",1
"race","European_Americans","Shane_McMahon",2
"race","European_Americans","Shane_Salerno",1
"race","European_Americans","Shannon_Elizabeth",1
"race","European_Americans","Sharon_Stone",1
"race","European_Americans","Shawn_Wooten",1
"race","European_Americans","Shayla_LaVeaux",1
"race","European_Americans","Sheila_Giolitti",1
"race","European_Americans","Sheri_Moon_Zombie",1
"race","European_Americans","Shirley_Clarke",2
"race","European_Americans","Shirley_Temple",4
"race","European_Americans","Sidney_Lanier",3
"race","European_Americans","Sidney_Perham",1
"race","European_Americans","Silvio_Micali",1
"race","European_Americans","Simon_Hullihen",1
"race","European_Americans","Sirio_Maccioni",6
"race","European_Americans","Sissy_Spacek",1
"race","European_Americans","Solomon_Loeb",3
"race","European_Americans","Solomon_Scheu",2
"race","European_Americans","Sophie_Lyons",1
"race","European_Americans","Spencer_Dryden",2
"race","European_Americans","Spiegel_Online",5
"race","European_Americans","Spoetzl_Brewery",2
"race","European_Americans","Stan_Musial",2
"race","European_Americans","Stanley_Andrews",1
"race","European_Americans","Stanley_Ketchel",1
"race","European_Americans","Stanley_Kubrick",2
"race","European_Americans","Stanley_Poreda",1
"race","European_Americans","Stefan_Janoski",1
"race","European_Americans","Stephanie_McMahon",1
"race","European_Americans","Stephanie_Swift",1
"race","European_Americans","Stephen_Colbert",2
"race","European_Americans","Stephen_Crane",9
"race","European_Americans","Stephen_J._Townsend",1
"race","European_Americans","Stephen_King",5
"race","European_Americans","Steve_Jobs",7
"race","European_Americans","Steve_King",1
"race","European_Americans","Steve_Kuclo",1
"race","European_Americans","Steve_McQueen",5
"race","European_Americans","Steve_Schmidt",1
"race","European_Americans","Steve_Wilkos",1
"race","European_Americans","Steve_Wisniewski",2
"race","European_Americans","Steve_Wozniak",2
"race","European_Americans","Steven_Lenhart",1
"race","European_Americans","Steven_Strait",1
"race","European_Americans","Stevenson_Sedgwick",1
"race","European_Americans","Stonewall_Jackson",5
"race","European_Americans","Strom_Thurmond",9
"race","European_Americans","Studs_Lonigan",1
"race","European_Americans","Susan_B._Anthony",12
"race","European_Americans","Susan_Bysiewicz",1
"race","European_Americans","Susan_Howe",6
"race","European_Americans","Susan_Sadlowski_Garza",1
"race","European_Americans","Sylvester_Antolak",2
"race","European_Americans","Tab_Hunter",3
"race","European_Americans","Tami_Whitlinger",1
"race","European_Americans","Tara_Reid",1
"race","European_Americans","Taylor_Buchholz",1
"race","European_Americans","Taylor_Dooley",1
"race","European_Americans","Taylor_Twellman",1
"race","European_Americans","Ted_Berrigan",2
"race","European_Americans","Ted_Danson",1
"race","European_Americans","Ted_DiBiase",3
"race","European_Americans","Ted_Kaczynski",1
"race","European_Americans","Ted_Kluszewski",2
"race","European_Americans","Ted_Knight",3
"race","European_Americans","Ted_Potter_Jr.",1
"race","European_Americans","Terri_Schiavo",7
"race","European_Americans","Terry_Sanford",3
"race","European_Americans","Thaddeus_J._Dulski",1
"race","European_Americans","Thaddeus_Vincenty",1
"race","European_Americans","Theodor_August_Heintzman",1
"race","European_Americans","Theodore_Hamm",1
"race","European_Americans","Theodore_J._Forstmann",1
"race","European_Americans","Theodore_Roosevelt",5
"race","European_Americans","Theodore_Schwan",4
"race","European_Americans","Theodore_Sedgwick",5
"race","European_Americans","Theophilus_H._Holmes",1
"race","European_Americans","Thomas_Bailey_Aldrich",1
"race","European_Americans","Thomas_Bramwell_Welch",1
